"UID","leaf_length","leaf_width","ear_height","flag_leaf","plant_height"
"B042",103.60098243937,64.2161237258372,87.8210610220461,160.625000001911,203.499999995546
"B043",107.417570932482,59.7545086981715,72.8022079145967,137.467529515779,177.972707879177
"B044",95.1009824393699,55.2911237258372,54.196061022046,117.425000001911,157.999999995546
"B045",96.9759824393699,57.1661237258372,74.971061022046,121.325000001911,166.999999995546
"B046",102.129403574756,63.8943779519877,82.8711099177028,139.217529515779,192.972707879177
"B047",110.95098243937,65.8161237258372,81.946061022046,136.575000001911,189.499999995546
"B048",102.367570932482,60.6545086981715,90.0022079145967,138.767529515779,186.972707879177
"B049",83.3759824393699,42.3661237258372,68.796061022046,114.050000001911,149.749999995546
"B050",99.1509824393699,56.9161237258372,71.321061022046,123.250000001911,169.999999995546
"B051",94.6450661182324,55.5711890989292,70.511610020493,119.875000001911,163.999999995546
"B052",94.8009824393699,53.8911237258372,70.571061022046,113.450000001911,158.999999995546
"B053",97.6568987605073,57.2860583527453,73.3805120235991,126.000000001911,175.499999995546
"B054",101.87598243937,64.1661237258372,85.096061022046,145.675000001911,199.749999995546
"B055",85.1318987605073,52.3110583527453,82.8805120235991,134.200000001911,177.749999995546
"B056",95.4259824393699,53.7911237258372,75.621061022046,124.250000001911,182.499999995546
"B057",114.406898760507,69.1360583527453,96.6305120235991,150.175000001911,218.249999995546
"B058",105.145066118232,65.4461890989292,106.136610020493,155.050000001911,209.749999995546
"B059",99.3450661182325,64.0711890989292,97.636610020493,141.175000001911,194.499999995546
"B060",89.8009824393699,51.3661237258372,63.096061022046,111.775000001911,159.249999995546
"B061",93.3950661182325,57.4461890989292,64.136610020493,120.325000001911,163.999999995546
"B062",97.6509824393699,56.9661237258372,64.446061022046,116.850000001911,160.499999995546
"B064",99.6759824393699,59.7411237258372,77.821061022046,131.825000001911,181.499999995546
"B065",79.1509824393699,46.0411237258372,70.946061022046,113.475000001911,146.749999995546
"B066",89.0259824393699,53.5411237258372,70.321061022046,115.900000001911,163.499999995546
"B067",96.5318987605073,59.7610583527453,62.4805120235991,134.650000001911,178.249999995546
"B068",87.5009824393699,56.2161237258372,84.996061022046,134.700000001911,180.499999995546
"B071",91.5509824393699,52.8411237258372,53.071061022046,121.700000001911,164.749999995546
"B072",99.1950661182325,61.1211890989292,76.211610020493,135.100000001911,176.999999995546
"B073",102.75098243937,59.4911237258372,69.071061022046,127.125000001911,169.999999995546
"B074",93.3318987605073,57.8360583527453,64.1305120235991,122.125000001911,167.749999995546
"B075",110.156898760507,65.3860583527453,86.1305120235991,133.775000001911,203.749999995546
"B076",81.3450661182325,45.5211890989292,39.511610020493,84.7000000019106,117.749999995546
"B077",105.431898760507,60.9860583527453,91.0055120235991,140.000000001911,189.749999995546
"B078",94.9509824393699,54.1911237258372,72.8210610220461,119.825000001911,164.249999995546
"B079",100.917570932482,55.7545086981715,87.7522079145967,138.067529515779,190.472707879177
"B080",94.5318987605073,59.4110583527453,84.0055120235991,141.575000001911,192.249999995546
"B081",104.417570932482,54.3045086981715,80.5022079145967,123.567529515779,169.972707879177
"B082",91.6175709324816,47.2545086981715,63.8022079145967,116.967529515779,150.472707879177
"B083",88.9818987605073,63.2860583527453,69.5555120235991,119.200000001911,174.999999995546
"B085",96.9899669403364,56.7019054626165,70.619194989757,119.025000001911,162.749999995546
"B086",90.9818987605073,52.7610583527453,58.7555120235991,110.700000001911,148.749999995546
"B087",80.6818987605073,45.9860583527453,71.1399141294954,119.432470488042,132.499999995546
"B090",94.1700661182325,57.0461890989292,68.836610020493,128.325000001911,169.749999995546
"B091",97.3318987605073,58.7860583527453,76.7555120235991,124.875000001911,172.999999995546
"B092",96.6759824393699,60.3411237258372,67.821061022046,134.550000001911,184.499999995546
"B093",95.2259824393699,58.1411237258372,67.496061022046,121.100000001911,165.249999995546
"B094",92.6259824393699,56.7411237258372,69.521061022046,112.850000001911,166.749999995546
"B095",92.0009824393699,56.1911237258372,69.221061022046,115.100000001911,160.249999995546
"B096",90.7200661182325,53.7211890989292,63.561610020493,121.975000001911,170.249999995546
"B097",98.0318987605073,60.3360583527453,65.1305120235991,123.925000001911,173.499999995546
"B098",94.6950661182325,56.3461890989292,66.386610020493,123.500000001911,175.999999995546
"B099",93.5568987605073,58.2610583527453,67.3805120235991,128.450000001911,173.999999995546
"B100",85.0568987605073,52.2360583527453,64.7055120235991,119.725000001911,163.749999995546
"B102",92.8950661182324,54.1711890989292,66.636610020493,128.925000001911,173.249999995546
"B103",94.9568987605073,63.7610583527453,80.3305120235991,135.150000001911,186.249999995546
"B104",100.35098243937,63.7661237258372,81.696061022046,146.675000001911,205.499999995546
"B105",101.129403574756,68.7943779519877,78.8711099177028,127.767529515779,186.472707879177
"B107",90.5259824393699,52.0411237258372,66.7210610220461,107.850000001911,152.499999995546
"B109",92.9509824393699,55.5661237258372,69.921061022046,124.775000001911,160.749999995546
"B110",92.4259824393699,62.4161237258372,70.471061022046,124.425000001911,173.499999995546
"B111",107.02598243937,67.8161237258372,90.5710610220461,145.050000001911,195.499999995546
"B112",80.9009824393699,51.2161237258372,65.671061022046,98.2250000019106,141.999999995546
"B113",95.3009824393699,59.6411237258372,62.8210610220461,124.000000001911,169.249999995546
"B114",109.917570932482,71.8045086981715,80.2522079145967,136.917529515779,190.972707879177
"B115",90.2259824393699,50.8911237258372,65.8210610220461,117.100000001911,156.499999995546
"B117",104.35098243937,66.0911237258372,87.0710610220461,137.600000001911,186.499999995546
"B118",85.9568987605073,55.6110583527453,84.3805120235991,136.150000001911,190.249999995546
"B119",79.0700661182325,74.1461890989292,67.511610020493,119.875000001911,160.249999995546
"B120",95.8200661182325,61.4211890989292,88.636610020493,158.250000001911,203.749999995546
"B121",108.120066118232,65.5711890989292,77.836610020493,135.400000001911,182.499999995546
"B122",93.8259824393699,52.5161237258372,57.571061022046,131.500000001911,169.999999995546
"B123",99.3259824393699,63.6661237258372,73.946061022046,131.625000001911,185.499999995546
"B124",87.7450661182325,47.5961890989292,63.186610020493,99.7750000019106,137.249999995546
"B125",90.5759824393699,53.7411237258372,65.8210610220461,123.225000001911,168.749999995546
"B128",98.4318987605073,60.2360583527453,86.2555120235991,138.475000001911,186.999999995546
"B130",97.3009824393699,60.3661237258372,82.896061022046,129.850000001911,176.499999995546
"B131",96.4818987605073,57.8860583527453,78.1305120235991,123.475000001911,171.749999995546
"B132",97.7068987605073,58.9860583527453,77.9555120235991,133.275000001911,183.999999995546
"B134",112.30098243937,67.3911237258372,90.721061022046,140.750000001911,200.499999995546
"B136",100.045066118232,58.8211890989292,74.886610020493,119.750000001911,168.499999995546
"B137",102.37598243937,59.4661237258372,68.321061022046,127.825000001911,177.749999995546
"B138",96.2450661182325,59.5461890989292,88.611610020493,147.050000001911,197.499999995546
"B139",104.75098243937,65.3411237258372,100.621061022046,158.900000001911,208.249999995546
"B140",98.7294035747564,57.8943779519877,63.3711099177028,127.217529515779,173.472707879177
"B142",99.2950661182325,58.7961890989292,63.261610020493,118.575000001911,164.499999995546
"B143",115.170066118232,71.1461890989291,90.136610020493,170.950000001911,220.999999995546
"B144",90.5568987605073,56.9860583527453,78.7805120235991,124.800000001911,177.249999995546
"B145",89.5950661182325,52.2711890989292,59.261610020493,106.250000001911,145.499999995546
"B146",97.5568987605073,54.5360583527453,79.7555120235991,137.000000001911,182.249999995546
"B147",112.22598243937,70.9411237258372,84.971061022046,154.200000001911,208.499999995546
"B148",105.556898760507,67.1860583527453,84.7555120235991,144.275000001911,196.749999995546
"B149",109.479403574756,67.1443779519877,76.7211099177028,136.417529515779,188.472707879177
"B150",85.8068987605073,49.3860583527453,66.5055120235991,120.350000001911,154.249999995546
"B151",91.2009824393699,59.3661237258372,62.021061022046,121.125000001911,161.499999995546
"B152",93.7700661182324,52.1961890989292,62.086610020493,106.150000001911,146.999999995546
"B153",106.67598243937,67.2661237258372,78.996061022046,134.375000001911,191.249999995546
"B154",95.6259824393699,55.8161237258372,58.996061022046,113.950000001911,154.249999995546
"B155",77.6950661182325,57.2711890989292,69.511610020493,105.875000001911,157.249999995546
"B160",94.3318987605073,53.9860583527453,78.8805120235991,125.325000001911,174.749999995546
"B161",100.90098243937,71.1661237258372,84.446061022046,146.975000001911,204.499999995546
"B162",102.795066118232,62.6711890989292,87.886610020493,147.875000001911,203.499999995546
"B163",96.7259824393699,66.2411237258372,83.196061022046,133.975000001911,183.749999995546
"B165",89.3259824393699,53.2161237258372,81.221061022046,119.675000001911,162.749999995546
"B169",84.2294035747564,51.7943779519877,71.7211099177028,122.017529515779,172.472707879177
"B170",85.9200661182325,56.8211890989292,79.886610020493,113.850000001911,162.499999995546
"B171",134.629403574756,91.4443779519877,123.321109917703,176.867529515779,261.972707879177
"B173",100.245066118232,60.5211890989292,86.711610020493,117.500000001911,171.999999995546
"B175",92.1818987605073,57.2610583527453,83.0055120235991,138.950000001911,185.999999995546
"B176",86.3759824393699,48.3911237258372,97.821061022046,99.6250000019106,193.499999995546
"B177",95.7318987605073,55.4360583527453,69.0305120235991,110.150000001911,154.749999995546
"B180",111.117570932482,62.0545086981715,84.5022079145967,138.067529515779,183.972707879177
"B181",91.0318987605073,58.4360583527453,74.7555120235991,122.050000001911,171.249999995546
"B182",100.170066118232,60.3961890989292,75.561610020493,131.850000001911,174.499999995546
"B183",96.6200661182325,63.0711890989292,69.761610020493,126.200000001911,179.999999995546
"B185",84.3950661182324,54.4711890989292,69.761610020493,123.050000001911,167.999999995546
"B186",NA,NA,NA,NA,NA
"B187",87.9318987605073,59.6360583527453,72.3805120235991,98.2500000019106,147.999999995546
"B188",94.9759824393699,58.3661237258372,71.446061022046,113.000000001911,164.249999995546
"B189",106.00098243937,66.6911237258372,72.421061022046,116.750000001911,182.249999995546
"B190",92.7950661182325,55.3211890989292,71.761610020493,117.150000001911,163.999999995546
"B191",99.7950661182325,59.4211890989292,80.061610020493,130.825000001911,176.999999995546
"B194",103.795066118232,55.4461890989292,70.786610020493,76.4250000019106,152.749999995546
"B195",105.181898760507,62.2610583527453,84.3305120235991,150.800000001911,204.999999995546
"B197",94.0568987605073,60.4360583527453,86.3805120235991,130.100000001911,185.999999995546
"B198",91.6725613039833,59.6878694996868,127.021012126389,161.432470488042,210.527292111915
"B201",89.9700661182325,53.7461890989292,65.586610020493,104.675000001911,152.249999995546
"B202",94.1950661182325,58.0711890989292,73.036610020493,130.350000001911,177.249999995546
"B204",86.7950661182325,53.6961890989292,58.011610020493,107.250000001911,145.999999995546
"B205",97.1068987605073,53.9610583527453,67.2555120235991,104.875000001911,147.249999995546
"B206",101.72598243937,68.6661237258372,82.821061022046,135.325000001911,205.249999995546
"B207",109.42598243937,66.3161237258372,93.321061022046,156.125000001911,212.749999995546
"B209",107.031898760507,63.5610583527453,81.8805120235991,143.775000001911,194.749999995546
"B210",89.909050619199,50.9819708357084,69.934743988204,109.250000001911,146.999999995546
"B211",100.82598243937,64.5661237258372,75.196061022046,132.350000001911,183.249999995546
"B212",103.92598243937,65.1911237258372,75.571061022046,132.700000001911,191.999999995546
"B214",88.0068987605073,50.1360583527453,66.6305120235991,109.300000001911,155.499999995546
"B215",88.2200661182325,60.9961890989292,72.011610020493,129.250000001911,171.749999995546
"B225",97.1068987605073,65.4110583527453,83.2555120235991,130.450000001911,183.749999995546
"B226",90.8009824393699,54.7911237258372,73.796061022046,139.250000001911,187.249999995546
"B231",99.1175709324816,60.6545086981715,85.5022079145967,108.767529515779,192.972707879177
"B236",82.4818987605073,70.1860583527453,78.8805120235991,135.650000001911,186.249999995546
"B238",85.2068987605073,54.7360583527453,73.3805120235991,110.500000001911,154.499999995546
"B239",108.520066118232,68.4211890989291,98.261610020493,155.675000001911,214.249999995546
"B243",90.3950661182324,51.0211890989292,77.786610020493,126.725000001911,170.249999995546
"B246",95.8259824393699,57.3661237258372,79.596061022046,138.600000001911,191.249999995546
"B247",92.2818987605073,55.7110583527453,66.6805120235991,110.475000001911,149.249999995546
"B248",112.131898760507,75.5110583527453,80.6305120235991,107.500000001911,187.749999995546
"B251",96.5200661182324,58.0711890989292,84.511610020493,144.750000001911,190.999999995546
"B252",100.181898760507,63.7360583527453,101.139914129495,158.432470488042,175.499999995546
"B254",97.5700661182325,54.5711890989292,60.261610020493,124.750000001911,171.749999995546
"B257",97.2950661182325,53.7711890989292,59.761610020493,115.175000001911,169.499999995546
"B259",100.631898760507,63.9610583527453,71.3555120235991,132.350000001911,187.249999995546
"B261",103.42598243937,64.6911237258372,68.496061022046,140.250000001911,182.249999995546
"B262",107.120066118232,67.8461890989291,73.286610020493,132.600000001911,179.499999995546
"B265",100.07598243937,60.6411237258372,85.446061022046,136.125000001911,190.999999995546
"B267",91.8568987605073,56.1110583527453,65.5055120235991,126.050000001911,169.499999995546
"B268",99.2009824393699,61.9161237258372,69.196061022046,121.250000001911,175.249999995546
"B273",93.1450661182324,53.6961890989292,59.111610020493,109.800000001911,151.749999995546
"B274",102.181898760507,61.0110583527453,72.1305120235991,136.050000001911,185.999999995546
"B276",100.431898760507,59.5110583527453,80.4305120235991,134.125000001911,181.999999995546
"B277",102.720066118232,63.0461890989292,82.436610020493,139.225000001911,186.249999995546
"B280",108.10098243937,66.8911237258372,110.821061022046,160.650000001911,222.999999995546
"B283",83.1259824393699,45.3911237258372,65.9460610220461,111.275000001911,151.749999995546
"B287",101.67598243937,61.5661237258372,75.496061022046,130.125000001911,187.999999995546
"B288",108.120066118232,65.5711890989292,77.836610020493,135.400000001911,182.499999995546
"B292",110.270066118232,68.6461890989291,92.086610020493,144.425000001911,199.499999995546
"B297",103.07598243937,62.1661237258372,95.4710610220461,146.550000001911,202.999999995546
"B298",94.2759824393699,56.5411237258372,92.971061022046,139.050000001911,186.249999995546
"B299",91.6950661182325,54.4711890989292,63.061610020493,115.675000001911,159.999999995546
"B300",101.60098243937,62.0411237258372,69.446061022046,122.800000001911,169.499999995546
"B302",104.879403574756,64.0943779519877,93.6211099177028,142.817529515779,198.472707879177
"B303",72.1450661182324,45.9211890989292,57.011610020493,108.750000001911,142.499999995546
"B304",NA,NA,NA,NA,NA
"B305",103.795066118232,61.5461890989292,82.611610020493,145.550000001911,195.249999995546
"B306",105.656898760507,62.2860583527453,94.2555120235991,139.275000001911,195.999999995546
"B307",92.4950661182325,56.3211890989292,71.386610020493,135.000000001911,177.999999995546
"B308",91.3009824393699,59.5161237258372,74.196061022046,107.875000001911,147.249999995546
"B309",103.084393946258,59.4777387535029,90.1399141294954,82.4324704880424,190.027292111915
"B310",100.90098243937,63.0661237258372,65.246061022046,122.425000001911,167.499999995546
"B311",91.3700661182325,61.5211890989292,100.261610020493,120.000000001911,167.499999995546
"B312",103.57598243937,67.0161237258372,91.696061022046,142.900000001911,204.249999995546
"B313",98.7318987605073,58.4110583527453,85.3805120235991,146.175000001911,195.249999995546
"B314",102.92598243937,66.3661237258372,88.9460610220461,146.750000001911,200.249999995546
"B315",97.8200661182325,58.6961890989292,71.261610020493,119.500000001911,161.999999995546
