"bands","ASD","H2"
"X1321","1",0.21993087215704
"X1322","1",0.219912130066719
"X1323","1",0.219777809942031
"X1324","1",0.219610810501278
"X1325","1",0.219455725678489
"X1326","1",0.219256967906526
"X1327","1",0.219109811751069
"X1328","1",0.218985746162199
"X1329","1",0.21888979901951
"X1330","1",0.218835489808632
"X1331","1",0.218807804682683
"X1332","1",0.218814302197596
"X1333","1",0.218825046686055
"X1334","1",0.218836753810856
"X1335","1",0.218833307009179
"X1336","1",0.218881399505546
"X1337","1",0.218936775086469
"X1338","1",0.21901642003833
"X1339","1",0.219174686601109
"X1340","1",0.219284915894002
"X1341","1",0.219364803802573
"X1342","1",0.219511440737802
"X1343","1",0.219662673211952
"X1344","1",0.21983741071642
"X1345","1",0.22010181944904
"X1346","1",0.22028588999528
"X1347","1",0.220423689333122
"X1348","1",0.220587574138757
"X1349","1",0.22072948310562
"X1350","1",0.22092979300581
"X1351","1",0.221173182531117
"X1352","1",0.221395602463107
"X1353","1",0.221613118480051
"X1354","1",0.221841187030135
"X1355","1",0.222029098595599
"X1356","1",0.222271559229286
"X1357","1",0.222569709422954
"X1358","1",0.222908083965326
"X1359","1",0.223252773483044
"X1360","1",0.223652332810216
"X1361","1",0.224079278471618
"X1362","1",0.224505278168225
"X1363","1",0.225030674119683
"X1364","1",0.225642921562333
"X1365","1",0.2263023039606
"X1366","1",0.227013879038614
"X1367","1",0.227846346513341
"X1368","1",0.228763406854726
"X1369","1",0.229781352454429
"X1370","1",0.230947233929212
"X1371","1",0.232197668588084
"X1372","1",0.233555151289223
"X1373","1",0.235026654490298
"X1374","1",0.236684860490159
"X1375","1",0.238481768033028
"X1376","1",0.240498624234649
"X1377","1",0.24256749995679
"X1378","1",0.244862782200834
"X1379","1",0.247300166085622
"X1380","1",0.250020257486008
"X1381","1",0.253005524280085
"X1382","1",0.256110585352765
"X1383","1",0.259542089799924
"X1384","1",0.263047810336132
"X1385","1",0.26673626771612
"X1386","1",0.27046678989879
"X1387","1",0.274368204451842
"X1388","1",0.278247193189325
"X1389","1",0.282165790340961
"X1390","1",0.28610407312964
"X1391","1",0.29009779309289
"X1392","1",0.294051618784855
"X1393","1",0.297997047083027
"X1394","1",0.301875965531091
"X1395","1",0.305699530595102
"X1396","1",0.30947924157057
"X1397","1",0.313140305513452
"X1398","1",0.316800224270385
"X1399","1",0.320319429948218
"X1400","1",0.323726711370272
"X1401","1",0.326951915413289
"X1402","1",0.330111168726525
"X1403","1",0.333061202144994
"X1404","1",0.335873659559869
"X1405","1",0.338448594922138
"X1406","1",0.340783456763739
"X1407","1",0.342958525924739
"X1408","1",0.34493672427233
"X1409","1",0.346745558763799
"X1410","1",0.348345221293743
"X1411","1",0.349786616402345
"X1412","1",0.350966035355978
"X1413","1",0.352077499607897
"X1414","1",0.352982978689571
"X1415","1",0.353818991591465
"X1416","1",0.354486004516538
"X1417","1",0.355124567512165
"X1418","1",0.355654318249881
"X1419","1",0.356127119262432
"X1420","1",0.356523139758244
"X1421","1",0.356893258533768
"X1422","1",0.357165253765195
"X1423","1",0.357330537259494
"X1424","1",0.357499524632829
"X1425","1",0.357674801309545
"X1426","1",0.357822076520843
"X1427","1",0.357946231301789
"X1428","1",0.358037278037216
"X1429","1",0.35809017284924
"X1430","1",0.35815240497207
"X1431","1",0.358116172777817
"X1432","1",0.358147253315561
"X1433","1",0.358196734827796
"X1434","1",0.358207706225482
"X1435","1",0.358230171026298
"X1436","1",0.35822590223976
"X1437","1",0.358176534320912
"X1438","1",0.358142968466218
"X1439","1",0.358100898047225
"X1440","1",0.358050595875488
"X1441","1",0.358033379519649
"X1442","1",0.357981531031739
"X1443","1",0.357919661659475
"X1444","1",0.357871516853888
"X1445","1",0.357802055681231
"X1446","1",0.35771864230638
"X1447","1",0.357629046527031
"X1448","1",0.357589639818459
"X1449","1",0.357545074953237
"X1450","1",0.35748485863552
"X1451","1",0.357440688236144
"X1452","1",0.357425833311129
"X1453","1",0.357390902679349
"X1454","1",0.357355126255845
"X1455","1",0.357325394871818
"X1456","1",0.357302595110139
"X1457","1",0.357290616106807
"X1458","1",0.35730628181625
"X1459","1",0.357273747978933
"X1460","1",0.357266896645735
"X1461","1",0.35723891996565
"X1462","1",0.357203497116557
"X1463","1",0.357155509310426
"X1464","1",0.357110935276007
"X1465","1",0.357064692989383
"X1466","1",0.357012095411529
"X1467","1",0.356974153886865
"X1468","1",0.357002935187112
"X1469","1",0.356954813764955
"X1470","1",0.356894322609202
"X1471","1",0.356817016706824
"X1472","1",0.356714706141477
"X1473","1",0.356584840777896
"X1474","1",0.3564822081679
"X1475","1",0.356403487150338
"X1476","1",0.356269527462648
"X1477","1",0.356177820253282
"X1478","1",0.356038959817605
"X1479","1",0.355877816549405
"X1480","1",0.355698232788655
"X1481","1",0.355511781998454
"X1482","1",0.355279295132045
"X1483","1",0.355000138793629
"X1484","1",0.35473416837429
"X1485","1",0.35446139942138
"X1486","1",0.354192541707976
"X1487","1",0.353942616623391
"X1488","1",0.353661267668446
"X1489","1",0.353224627694834
"X1490","1",0.353008877106222
"X1491","1",0.352670202919243
"X1492","1",0.352300402444545
"X1493","1",0.351935281202747
"X1494","1",0.351511173803338
"X1495","1",0.35102294874424
"X1496","1",0.350540021360967
"X1497","1",0.349985098306394
"X1498","1",0.349473275614844
"X1499","1",0.348992430129997
"X1500","1",0.34873505350717
"X1501","1",0.347979462437337
"X1502","1",0.347418204229625
"X1503","1",0.346740805006884
"X1504","1",0.346094032731641
"X1505","1",0.345445001487073
"X1506","1",0.344788698889466
"X1507","1",0.344148602464454
"X1508","1",0.343519940679697
"X1509","1",0.342863719668424
"X1510","1",0.342190220875739
"X1511","1",0.341515462270523
"X1512","1",0.340826465208078
"X1513","1",0.34012603334115
"X1514","1",0.339428243063384
"X1515","1",0.338683942543111
"X1516","1",0.337940259150545
"X1517","1",0.337188771959197
"X1518","1",0.336283898213751
"X1519","1",0.335447783864815
"X1520","1",0.33459313542086
"X1521","1",0.333725939309488
"X1522","1",0.332855922204947
"X1523","1",0.331983775240625
"X1524","1",0.331083452509329
"X1525","1",0.330200462790656
"X1526","1",0.329370391962999
"X1527","1",0.328505278142995
"X1528","1",0.327630889944421
"X1529","1",0.326755489386204
"X1530","1",0.325869432700635
"X1531","1",0.3249451782886
"X1532","1",0.323992478625346
"X1533","1",0.32305703664021
"X1534","1",0.322073868023215
"X1535","1",0.321145266065199
"X1536","1",0.320289960977789
"X1537","1",0.319374169423624
"X1538","1",0.318445286578812
"X1539","1",0.317514611006951
"X1540","1",0.31644265474852
"X1541","1",0.315415034112902
"X1542","1",0.314404810937162
"X1543","1",0.313427759225304
"X1544","1",0.312429348746039
"X1545","1",0.311417816449606
"X1546","1",0.310415396890207
"X1547","1",0.309404488482816
"X1548","1",0.308403964591215
"X1549","1",0.307429210291636
"X1550","1",0.306467778258765
"X1551","1",0.305486562385332
"X1552","1",0.304527339008571
"X1553","1",0.303574631870565
"X1554","1",0.302655477383129
"X1555","1",0.301786754224252
"X1556","1",0.30087445647576
"X1557","1",0.300035676312636
"X1558","1",0.299120014504255
"X1559","1",0.29812692829266
"X1560","1",0.297189172781577
"X1561","1",0.296253022885202
"X1562","1",0.295318981430709
"X1563","1",0.294446287161075
"X1564","1",0.293543013525083
"X1565","1",0.292642683478877
"X1566","1",0.291766639334263
"X1567","1",0.290917012418891
"X1568","1",0.290056452204146
"X1569","1",0.289205573334776
"X1570","1",0.288369143399422
"X1571","1",0.287522333824657
"X1572","1",0.286681788109734
"X1573","1",0.285839369478526
"X1574","1",0.285020097598866
"X1575","1",0.284203945269679
"X1576","1",0.283398857670103
"X1577","1",0.282607079364121
"X1578","1",0.281813737421242
"X1579","1",0.280962871082445
"X1580","1",0.280210816701412
"X1581","1",0.279400195810716
"X1582","1",0.278668227186306
"X1583","1",0.278009191868574
"X1584","1",0.27735100132231
"X1585","1",0.276723110733362
"X1586","1",0.276149843751813
"X1587","1",0.275539043823971
"X1588","1",0.274957897878057
"X1589","1",0.274339728106019
"X1590","1",0.273699054306468
"X1591","1",0.27308590187166
"X1592","1",0.27245964622343
"X1593","1",0.271773940801394
"X1594","1",0.271282715558163
"X1595","1",0.270714369584019
"X1596","1",0.270192532364612
"X1597","1",0.269632757449275
"X1598","1",0.269095024721247
"X1599","1",0.268531223804723
"X1600","1",0.267923258987407
"X1601","1",0.267388212803526
"X1602","1",0.266874823095519
"X1603","1",0.266366864309143
"X1604","1",0.26588526055003
"X1605","1",0.265412590274217
"X1606","1",0.264937107075949
"X1607","1",0.264483368414246
"X1608","1",0.264047610980037
"X1609","1",0.263627471037456
"X1610","1",0.263213991621657
"X1611","1",0.262823050048867
"X1612","1",0.262448158558306
"X1613","1",0.262102869575928
"X1614","1",0.261825225912547
"X1615","1",0.261499805974284
"X1616","1",0.261200236471935
"X1617","1",0.260874732227776
"X1618","1",0.260524337511194
"X1619","1",0.260156223882763
"X1620","1",0.25969254852482
"X1621","1",0.259340500032405
"X1622","1",0.259011719962133
"X1623","1",0.258662911252334
"X1624","1",0.258386198315255
"X1625","1",0.258097615232438
"X1626","1",0.257746301258108
"X1627","1",0.257473438840267
"X1628","1",0.257305658983482
"X1629","1",0.25707011367667
"X1630","1",0.256830038525005
"X1631","1",0.256610576773799
"X1632","1",0.256351731534815
"X1633","1",0.25613426000906
"X1634","1",0.255985530048442
"X1635","1",0.255806525409274
"X1636","1",0.255602775837193
"X1637","1",0.255413432065764
"X1638","1",0.255235657434612
"X1639","1",0.2550801922666
"X1640","1",0.254990158114454
"X1641","1",0.25482944035892
"X1642","1",0.254689100468375
"X1643","1",0.25446825680644
"X1644","1",0.25423936681495
"X1645","1",0.253994937221372
"X1646","1",0.253748071121367
"X1647","1",0.253647083433595
"X1648","1",0.2536174832344
"X1649","1",0.25355345590001
"X1650","1",0.253508920254717
"X1651","1",0.253449274439783
"X1652","1",0.253384625238658
"X1653","1",0.253235542245648
"X1654","1",0.253123537924107
"X1655","1",0.253102195227007
"X1656","1",0.252993614865801
"X1657","1",0.252795398207201
"X1658","1",0.252667860278469
"X1659","1",0.252535298654169
"X1660","1",0.252408741995501
"X1661","1",0.25230056605006
"X1662","1",0.252195308629393
"X1663","1",0.252096860017414
"X1664","1",0.251991514654275
"X1665","1",0.251936300411178
"X1666","1",0.251836385637769
"X1667","1",0.251718357384507
"X1668","1",0.251608921590695
"X1669","1",0.251480396235715
"X1670","1",0.25131331621505
"X1671","1",0.251120273189041
"X1672","1",0.250864038012111
"X1673","1",0.250564100991993
"X1674","1",0.250208984059399
"X1675","1",0.249814670224841
"X1676","1",0.249428153446892
"X1677","1",0.248989773297735
"X1678","1",0.248577998104646
"X1679","1",0.248195088101486
"X1680","1",0.247756888099477
"X1681","1",0.247246170301941
"X1682","1",0.246860055695211
"X1683","1",0.246491671697786
"X1684","1",0.246243072903806
"X1685","1",0.246185280139566
"X1686","1",0.245988360205855
"X1687","1",0.245766552534402
"X1688","1",0.245605208186017
"X1689","1",0.245387130302064
"X1690","1",0.245259519632966
"X1691","1",0.245223813349619
"X1692","1",0.245170357836445
"X1693","1",0.245093485334637
"X1694","1",0.245125975993645
"X1695","1",0.245233258375518
"X1696","1",0.245341617640652
"X1697","1",0.245497469154736
"X1698","1",0.245677577259628
"X1699","1",0.245871680285844
"X1700","1",0.246143194639734
"X1701","1",0.246523344383045
"X1702","1",0.246921256640012
"X1703","1",0.247403505770078
"X1704","1",0.247805629365466
"X1705","1",0.248210252955104
"X1706","1",0.24860379595848
"X1707","1",0.248946953440663
"X1708","1",0.24931112745797
"X1709","1",0.249683856182001
"X1710","1",0.250067107646204
"X1711","1",0.250481724313668
"X1712","1",0.250801580437458
"X1713","1",0.251029025880669
"X1714","1",0.25137328452363
"X1715","1",0.251665871166407
"X1716","1",0.252050613333059
"X1717","1",0.252586970058253
"X1718","1",0.253036580221449
"X1719","1",0.253482248017981
"X1720","1",0.253899564204994
"X1721","1",0.2542900019769
"X1722","1",0.254716622013105
"X1723","1",0.255090106891023
"X1724","1",0.25544794999276
"X1725","1",0.255788058264675
"X1726","1",0.256182394554572
"X1727","1",0.256635144181477
"X1728","1",0.257040937359051
"X1729","1",0.257427700011791
"X1730","1",0.257887646914389
"X1731","1",0.258217465084237
"X1732","1",0.258716662881299
"X1733","1",0.259299607864611
"X1734","1",0.25997434919316
"X1735","1",0.260753513382208
"X1736","1",0.261513910520725
"X1737","1",0.262388589130379
"X1738","1",0.26321654148357
"X1739","1",0.264008529758405
"X1740","1",0.264886238882852
"X1741","1",0.2658107367067
"X1742","1",0.266720750857629
"X1743","1",0.267674943697679
"X1744","1",0.268574982917425
"X1745","1",0.269493220232433
"X1746","1",0.270304237256484
"X1747","1",0.271039895671773
"X1748","1",0.271818613943011
"X1749","1",0.27253956839846
"X1750","1",0.273255154589921
"X1751","1",0.273974187240029
"X1752","1",0.274714879926756
"X1753","1",0.275408431756074
"X1754","1",0.276141157330919
"X1755","1",0.276960890871791
"X1756","1",0.277706296135275
"X1757","1",0.278410606776777
"X1758","1",0.279157600378627
"X1759","1",0.279881819899572
"X1760","1",0.28067593537465
"X1761","1",0.281547980155863
"X1762","1",0.282313963010388
"X1763","1",0.283094504009412
"X1764","1",0.28385058090313
"X1765","1",0.284501774378838
"X1766","1",0.285311556793892
"X1767","1",0.285988448441191
"X1768","1",0.286805280962287
"X1769","1",0.28748749916803
"X1770","1",0.288123228238547
"X1771","1",0.28888525378804
"X1772","1",0.289683912725647
"X1773","1",0.290332335490324
"X1774","1",0.290944663487026
"X1775","1",0.291525724520673
"X1776","1",0.292039142530154
"X1777","1",0.292642472764056
"X1778","1",0.293293265039054
"X1779","1",0.2937723027878
"X1780","1",0.294200941572258
"X1781","1",0.294625687266488
"X1782","1",0.295031966046204
"X1783","1",0.295517226524943
"X1784","1",0.295962308578208
"X1785","1",0.296325327149609
"X1786","1",0.296675761414909
"X1787","1",0.296906317140236
"X1788","1",0.297063281368086
"X1789","1",0.297242972708013
"X1790","1",0.297384578565835
"X1791","1",0.297518212347073
"X1792","1",0.297776510815156
"X1793","1",0.297954280281204
"X1794","1",0.298038211107655
"X1795","1",0.298204248247319
"X1796","1",0.298307730142951
"X1797","1",0.298382941918115
"X1798","1",0.298555518869299
"X1799","1",0.298696390323504
"X1800","1",0.298812007355644
"X1801","1",0.305103149972578
"X1802","1",0.305074548296566
"X1803","1",0.305015306514946
"X1804","1",0.304976979096041
"X1805","1",0.304915306403274
"X1806","1",0.304894087251028
"X1807","1",0.304817810801119
"X1808","1",0.304818680888145
"X1809","1",0.304808194019247
"X1810","1",0.30475054717461
"X1811","1",0.304775932215346
"X1812","1",0.304819118348409
"X1813","1",0.304724690748396
"X1814","1",0.304722292272145
"X1815","1",0.304778810656629
"X1816","1",0.304889458914134
"X1817","1",0.304994552065274
"X1818","1",0.30500819887204
"X1819","1",0.305050088626958
"X1820","1",0.305096239389654
"X1821","1",0.305184140523426
"X1822","1",0.305305600263124
"X1823","1",0.305481864446806
"X1824","1",0.305657777883213
"X1825","1",0.305820509270492
"X1826","1",0.306040426367511
"X1827","1",0.306294007651661
"X1828","1",0.306588147975137
"X1829","1",0.306924009763236
"X1830","1",0.30721954203015
"X1831","1",0.307590526487595
"X1832","1",0.308021548645832
"X1833","1",0.308448632493245
"X1834","1",0.308911120287617
"X1835","1",0.309432018609087
"X1836","1",0.309955324583644
"X1837","1",0.310460936301334
"X1838","1",0.311082180984658
"X1839","1",0.311738050029711
"X1840","1",0.312438405883527
"X1841","1",0.313238824673545
"X1842","1",0.314041366108714
"X1843","1",0.314870480881772
"X1844","1",0.315755078523603
"X1845","1",0.31667745264674
"X1846","1",0.31763605731376
"X1847","1",0.318701148390614
"X1848","1",0.319868424811101
"X1849","1",0.321095754808492
"X1850","1",0.322392120478331
"X1851","1",0.323784745326538
"X1852","1",0.325267193997149
"X1853","1",0.326796683086815
"X1854","1",0.328414386917522
"X1855","1",0.330114382740074
"X1856","1",0.331786650858434
"X1857","1",0.333511302476297
"X1858","1",0.33528113713799
"X1859","1",0.337060830281043
"X1860","1",0.338822479392282
"X1861","1",0.340660223540161
"X1862","1",0.342457047940111
"X1863","1",0.344316686702105
"X1864","1",0.34604689943234
"X1865","1",0.347794812012183
"X1866","1",0.349468348529539
"X1867","1",0.351055442411646
"X1868","1",0.352597569663505
"X1869","1",0.35399165028765
"X1870","1",0.355270394151048
"X1871","1",0.356324315789821
"X1872","1",0.357249378005372
"X1873","1",0.357940254036213
"X1874","1",0.358562259489399
"X1875","1",0.358827774323549
"X1876","1",0.358863695400725
"X1877","1",0.35864745810703
"X1878","1",0.358155461964819
"X1879","1",0.357333409000465
"X1880","1",0.356128630012805
"X1881","1",0.354602971136239
"X1882","1",0.352626286456989
"X1883","1",0.350075349265311
"X1884","1",0.347322063359801
"X1885","1",0.343970891807493
"X1886","1",0.340529945317177
"X1887","1",0.336718493775924
"X1888","1",0.332603014210762
"X1889","1",0.328238352979569
"X1890","1",0.323611974355534
"X1891","1",0.318740106532419
"X1892","1",0.31337826519749
"X1893","1",0.308146778466068
"X1894","1",0.302467147985435
"X1895","1",0.297092752541204
"X1896","1",0.291697772628743
"X1897","1",0.286416984586253
"X1898","1",0.281229066818535
"X1899","1",0.276250105234704
"X1900","1",0.271205252476704
"X1901","1",0.266440044211373
"X1902","1",0.261956157934334
"X1903","1",0.257023168565864
"X1904","1",0.252419899977078
"X1905","1",0.248239117390198
"X1906","1",0.244087756551939
"X1907","1",0.24025333959798
"X1908","1",0.236511092529319
"X1909","1",0.23294802587766
"X1910","1",0.229635419378891
"X1911","1",0.226444178254206
"X1912","1",0.223428801544061
"X1913","1",0.220680519376932
"X1914","1",0.218173002504519
"X1915","1",0.21579156110973
"X1916","1",0.213651550366785
"X1917","1",0.211656064027295
"X1918","1",0.209881069772947
"X1919","1",0.208245527132148
"X1920","1",0.206757965904974
"X1921","1",0.205553994148678
"X1922","1",0.204427934080729
"X1923","1",0.203429948563672
"X1924","1",0.202629777500418
"X1925","1",0.202010252703186
"X1926","1",0.201514064065907
"X1927","1",0.201197812566155
"X1928","1",0.200979469290278
"X1929","1",0.200928152975383
"X1930","1",0.200943754741533
"X1931","1",0.200991644030899
"X1932","1",0.201263528758034
"X1933","1",0.20162359615142
"X1934","1",0.201991657055184
"X1935","1",0.202656079761279
"X1936","1",0.203559882232397
"X1937","1",0.204443288543039
"X1938","1",0.205543596527978
"X1939","1",0.20661157677706
"X1940","1",0.207625967427829
"X1941","1",0.20878835681842
"X1942","1",0.210069940816558
"X1943","1",0.211341970185913
"X1944","1",0.212779745845313
"X1945","1",0.214314795986776
"X1946","1",0.21593904057386
"X1947","1",0.217732864420574
"X1948","1",0.219455883979958
"X1949","1",0.221247416623979
"X1950","1",0.223012645015935
"X1951","1",0.224752721033628
"X1952","1",0.226531292385597
"X1953","1",0.228358168287511
"X1954","1",0.230175250268414
"X1955","1",0.232009630005947
"X1956","1",0.23385014735523
"X1957","1",0.235738601616558
"X1958","1",0.237631633779225
"X1959","1",0.239575248549258
"X1960","1",0.241593810276159
"X1961","1",0.243601554231099
"X1962","1",0.245637751844645
"X1963","1",0.247670177981867
"X1964","1",0.24977625095113
"X1965","1",0.251773725460495
"X1966","1",0.253684819942333
"X1967","1",0.255646619393119
"X1968","1",0.257646236576616
"X1969","1",0.259609669618269
"X1970","1",0.261680709666455
"X1971","1",0.263889175007761
"X1972","1",0.26598461890067
"X1973","1",0.268094206457015
"X1974","1",0.270119330079061
"X1975","1",0.272112017202155
"X1976","1",0.274089849107737
"X1977","1",0.275916880539068
"X1978","1",0.277786585255986
"X1979","1",0.279636118486652
"X1980","1",0.281474840735677
"X1981","1",0.28327369507132
"X1982","1",0.285045740555626
"X1983","1",0.28684381698025
"X1984","1",0.288596898756609
"X1985","1",0.290370417762502
"X1986","1",0.292175047205947
"X1987","1",0.293952546778093
"X1988","1",0.295837715582411
"X1989","1",0.297649808930934
"X1990","1",0.299567027925036
"X1991","1",0.301294351248169
"X1992","1",0.303011350475863
"X1993","1",0.304649801601899
"X1994","1",0.306302897091613
"X1995","1",0.30788648770547
"X1996","1",0.309488998823939
"X1997","1",0.31109787345919
"X1998","1",0.312680786436002
"X1999","1",0.314247229531336
"X2000","1",0.315732159763465
"X2001","1",0.317186643443875
"X2002","1",0.31857731936297
"X2003","1",0.319911331094757
"X2004","1",0.321231852627442
"X2005","1",0.32250664102885
"X2006","1",0.323712976185658
"X2007","1",0.324961590700277
"X2008","1",0.32620536414128
"X2009","1",0.327418877890834
"X2010","1",0.328689618982584
"X2011","1",0.329826289665195
"X2012","1",0.330848092241472
"X2013","1",0.331903722010807
"X2014","1",0.33287122196508
"X2015","1",0.333848775508614
"X2016","1",0.33481747755094
"X2017","1",0.335845419077524
"X2018","1",0.336782940899626
"X2019","1",0.337717686194144
"X2020","1",0.338620605373608
"X2021","1",0.339500936557393
"X2022","1",0.3403388497536
"X2023","1",0.341170183173731
"X2024","1",0.341962181847237
"X2025","1",0.342717802022684
"X2026","1",0.343441868092972
"X2027","1",0.344086817079895
"X2028","1",0.34474089084483
"X2029","1",0.345368485073633
"X2030","1",0.345972564671147
"X2031","1",0.346536781990525
"X2032","1",0.347057799228352
"X2033","1",0.34757659101112
"X2034","1",0.34809894257292
"X2035","1",0.348561779844853
"X2036","1",0.349012710596225
"X2037","1",0.349440964198257
"X2038","1",0.349799025310704
"X2039","1",0.350161046854316
"X2040","1",0.350532459979286
"X2041","1",0.350888943882537
"X2042","1",0.351239636366882
"X2043","1",0.351626545574543
"X2044","1",0.351941495777016
"X2045","1",0.352318028833678
"X2046","1",0.352673827685825
"X2047","1",0.353048432193911
"X2048","1",0.353400461331377
"X2049","1",0.353754991798737
"X2050","1",0.354101219566572
"X2051","1",0.354413790999772
"X2052","1",0.354743797522862
"X2053","1",0.355069946107196
"X2054","1",0.355387714220982
"X2055","1",0.35574017597774
"X2056","1",0.356065777001826
"X2057","1",0.356290824622924
"X2058","1",0.356535021371271
"X2059","1",0.356799544063858
"X2060","1",0.357001417433443
"X2061","1",0.357316424459081
"X2062","1",0.357718232354754
"X2063","1",0.358091873906818
"X2064","1",0.35853990633311
"X2065","1",0.358918126584225
"X2066","1",0.359267666099768
"X2067","1",0.359581335984598
"X2068","1",0.359844964565205
"X2069","1",0.360128307500325
"X2070","1",0.360383025359075
"X2071","1",0.36064749847646
"X2072","1",0.360942858084509
"X2073","1",0.36126487330879
"X2074","1",0.361576871781215
"X2075","1",0.361925070254813
"X2076","1",0.362191245512579
"X2077","1",0.362420678600695
"X2078","1",0.36266916732358
"X2079","1",0.362891235440794
"X2080","1",0.363145419035773
"X2081","1",0.363466407015285
"X2082","1",0.363736659590296
"X2083","1",0.363980308790964
"X2084","1",0.364206865048543
"X2085","1",0.364392387833899
"X2086","1",0.364574318518691
"X2087","1",0.36472242701438
"X2088","1",0.365085696627082
"X2089","1",0.36512774608228
"X2090","1",0.365414576485547
"X2091","1",0.365606960900638
"X2092","1",0.36583877375684
"X2093","1",0.366000038217104
"X2094","1",0.366117202430945
"X2095","1",0.36623032325906
"X2096","1",0.366305486419023
"X2097","1",0.366392535091961
"X2098","1",0.366422670299987
"X2099","1",0.366506851284663
"X2100","1",0.366612505123455
"X2101","1",0.366769233614381
"X2102","1",0.366939629504758
"X2103","1",0.367106673061702
"X2104","1",0.36724405853784
"X2105","1",0.367379012343669
"X2106","1",0.367509644522069
"X2107","1",0.367620670035363
"X2108","1",0.367705082716399
"X2109","1",0.367939109769557
"X2110","1",0.368050909862335
"X2111","1",0.368196661103846
"X2112","1",0.368282164720274
"X2113","1",0.368257223092496
"X2114","1",0.368290436052578
"X2115","1",0.368334775566505
"X2116","1",0.368363124483025
"X2117","1",0.368368078000025
"X2118","1",0.368371755942374
"X2119","1",0.368414514325895
"X2120","1",0.368406435081872
"X2121","1",0.368422042568631
"X2122","1",0.368463981627449
"X2123","1",0.368483290561699
"X2124","1",0.368457666495478
"X2125","1",0.368433744899831
"X2126","1",0.368441071037553
"X2127","1",0.368400846282588
"X2128","1",0.368290230661283
"X2129","1",0.368243651393708
"X2130","1",0.368216251522392
"X2131","1",0.368168846881807
"X2132","1",0.368149384650685
"X2133","1",0.36811751721884
"X2134","1",0.367924696399571
"X2135","1",0.367868329023318
"X2136","1",0.367760967898555
"X2137","1",0.367654704731955
"X2138","1",0.367563112954623
"X2139","1",0.367547494412695
"X2140","1",0.367393546505389
"X2141","1",0.367125286366372
"X2142","1",0.366983298342971
"X2143","1",0.366822798662182
"X2144","1",0.366715302899499
"X2145","1",0.366667810780644
"X2146","1",0.366617329225885
"X2147","1",0.366601687544604
"X2148","1",0.366509187241304
"X2149","1",0.366410694329399
"X2150","1",0.366323900982498
"X2151","1",0.366215439313159
"X2152","1",0.366088376497217
"X2153","1",0.365951348967251
"X2154","1",0.365809581008978
"X2155","1",0.365633861107359
"X2156","1",0.36533018928105
"X2157","1",0.365195679893318
"X2158","1",0.365110261830309
"X2159","1",0.364979392299124
"X2160","1",0.36492987081255
"X2161","1",0.364760661522227
"X2162","1",0.36441299026191
"X2163","1",0.364247484697434
"X2164","1",0.364140564192002
"X2165","1",0.363987953812045
"X2166","1",0.363835550039408
"X2167","1",0.363762908483725
"X2168","1",0.363623726482652
"X2169","1",0.36353596055001
"X2170","1",0.363559699159133
"X2171","1",0.363637133294685
"X2172","1",0.363594949319764
"X2173","1",0.363515317950517
"X2174","1",0.363481359001267
"X2175","1",0.363415665118178
"X2176","1",0.363379910405024
"X2177","1",0.363396218141974
"X2178","1",0.363358540861369
"X2179","1",0.363265969558489
"X2180","1",0.363273371168441
"X2181","1",0.363310123573509
"X2182","1",0.363289277114063
"X2183","1",0.363228476661758
"X2184","1",0.363204120831031
"X2185","1",0.363138087340638
"X2186","1",0.363081402374133
"X2187","1",0.36305776629506
"X2188","1",0.363073353877975
"X2189","1",0.363065719762214
"X2190","1",0.363042960281854
"X2191","1",0.363094082317087
"X2192","1",0.363262958033098
"X2193","1",0.363280847846277
"X2194","1",0.36329749474134
"X2195","1",0.363368797899643
"X2196","1",0.36341894670499
"X2197","1",0.363543311755698
"X2198","1",0.363844689579569
"X2199","1",0.363948155647496
"X2200","1",0.364104224201285
"X2201","1",0.364253607116511
"X2202","1",0.364432676647487
"X2203","1",0.364551437054339
"X2204","1",0.364587242307305
"X2205","1",0.364684893167129
"X2206","1",0.364708412045557
"X2207","1",0.364777010151605
"X2208","1",0.3649743869263
"X2209","1",0.36503714449791
"X2210","1",0.365006395409084
"X2211","1",0.364947901014975
"X2212","1",0.364895343020154
"X2213","1",0.364794432161716
"X2214","1",0.364837143420604
"X2215","1",0.364869932319112
"X2216","1",0.364827243653608
"X2217","1",0.364717133719969
"X2218","1",0.364684307258423
"X2219","1",0.364656213692012
"X2220","1",0.364601421334043
"X2221","1",0.364596391975748
"X2222","1",0.364532087922201
"X2223","1",0.364396182210282
"X2224","1",0.36433058726073
"X2225","1",0.364317845434593
"X2226","1",0.364254136484696
"X2227","1",0.364207751642493
"X2228","1",0.364099750556293
"X2229","1",0.363943389281455
"X2230","1",0.3638106339307
"X2231","1",0.36367654747923
"X2232","1",0.363508262136498
"X2233","1",0.36337052284537
"X2234","1",0.36318427066222
"X2235","1",0.362956977629725
"X2236","1",0.362666772726757
"X2237","1",0.362367838349416
"X2238","1",0.362065780973896
"X2239","1",0.361736456975351
"X2240","1",0.361304334422509
"X2241","1",0.360840035092708
"X2242","1",0.360323470874692
"X2243","1",0.359731645504973
"X2244","1",0.35911106019797
"X2245","1",0.358315853142309
"X2246","1",0.35744908028246
"X2247","1",0.356433341116589
"X2248","1",0.355212402950716
"X2249","1",0.353967671477735
"X2250","1",0.352672953703203
"X2251","1",0.351191224659835
"X2252","1",0.349551683612051
