UID,leaf_length,leaf_width,ear_height,flag_leaf,plant_height
B030,68.7500000000293,7.97500000000278,96.24999999996592,169.250000000392,211.250000000387
B031,65.8307154050385,8.4758703242513,52.8383843604146,137.203690121999,173.14514278919398
B032,65.8807154050385,8.5258703242513,61.8383843604146,147.703690121999,190.64514278919398
B033,62.025000000029294,7.50000000000278,61.999999999965894,126.75000000039199,162.250000000387
B034,66.07500000002929,7.20000000000278,46.749999999965894,128.000000000392,168.750000000387
B035,66.2750000000293,7.45000000000278,64.7499999999659,140.500000000392,179.750000000387
B036,66.3307154050385,7.3758703242513,71.3383843604146,151.703690121999,189.14514278919398
B037,62.3307154050385,6.3758703242513,86.3383843604146,141.703690121999,181.14514278919398
B038,73.5500000000293,8.17500000000278,63.999999999965894,160.000000000392,203.500000000387
B039,75.2750000000293,7.12500000000278,54.249999999965894,128.000000000392,165.500000000387
B040,82.4500000000292,9.57500000000278,74.74999999996591,182.250000000392,223.500000000387
B041,73.32500000002929,9.550000000002779,82.99999999996591,166.250000000392,204.500000000387
B042,72.45000000002929,7.55000000000278,81.24999999996591,180.000000000392,219.500000000387
B043,67.8250000000292,7.12500000000278,59.499999999965894,153.750000000392,191.750000000387
B044,66.9250000000293,7.90000000000278,45.249999999965894,140.250000000392,178.000000000387
B045,64.1750000000293,8.37500000000278,60.499999999965894,136.750000000392,174.750000000387
B046,76.82500000002929,9.57500000000278,80.74999999996591,179.000000000392,217.250000000387
B047,74.8500000000293,8.22500000000278,59.499999999965894,153.000000000392,197.000000000387
B048,74.2750000000293,8.42500000000278,74.24999999996591,170.750000000392,211.500000000387
B049,68.3500000000293,6.12500000000278,64.4999999999659,141.250000000392,176.500000000387
B050,69.1750000000293,7.30000000000278,56.749999999965894,137.250000000392,178.750000000387
B051,71.1500000000293,8.60000000000278,55.999999999965894,156.000000000392,192.750000000387
B052,71.7250000000293,8.82500000000278,58.749999999965894,127.50000000039199,159.750000000387
B053,68.57500000002929,7.05000000000278,64.24999999996601,135.000000000392,171.250000000387
B054,67.2250000000293,9.125000000002778,84.99999999996591,171.250000000392,215.250000000387
B055,57.3000000000293,8.52500000000278,77.99999999996591,168.750000000392,202.000000000387
B056,72.57500000002929,7.32500000000278,68.24999999996601,162.750000000392,202.250000000387
B057,75.5250000000293,5.82500000000278,79.99999999996591,187.500000000392,233.750000000387
B058,69.8500000000293,6.00000000000278,95.24999999996592,174.000000000392,183.500000000387
B059,70.5500000000293,7.32500000000278,97.74999999996592,190.250000000392,222.750000000387
B060,65.7250000000293,6.25000000000278,55.499999999965894,117.25000000039199,152.000000000387
B061,66.6500000000293,7.92500000000278,55.249999999965894,142.750000000392,181.250000000387
B062,69.8500000000293,7.47500000000278,45.999999999965894,130.750000000392,177.750000000387
B064,75.57500000002929,8.95000000000278,75.99999999996591,176.250000000392,218.500000000387
B065,72.3000000000293,8.82500000000278,71.24999999996591,159.500000000392,198.250000000387
B066,52.4750000000293,6.60000000000278,55.749999999965894,112.25000000039199,143.750000000387
B067,69.4250000000293,8.17500000000278,56.249999999965894,145.250000000392,195.500000000387
B068,60.3307154050385,7.6758703242513,55.8383843604146,117.703690121999,160.14514278919398
B071,67.8500000000293,6.87500000000278,47.249999999965894,143.750000000392,183.500000000387
B072,68.0750000000292,6.27500000000278,61.249999999965894,162.000000000392,191.000000000387
B073,71.82500000002929,8.40000000000278,55.749999999965894,154.500000000392,195.750000000387
