UID,X350,X400,X450,X500,X550,X600,X650,X700,X750,X800,X850,X900,X950,X1000,X1050,X1100,X1150,X1200,X1250,X1300,X1350,X1400,X1450,X1500,X1550,X1600,X1650,X1700,X1750,X1800,X1850,X1900,X1950,X2000,X2050,X2100,X2150,X2200,X2250,X2300,X2350,X2400,X2450,X2500
B001,0.0789440414990575,0.0460494908170335,0.05575766548591,0.0678113362520748,0.162260083086155,0.10559604294042801,0.0722682295552817,0.129977843943964,0.450803239595716,0.460563702706187,0.458180821731116,0.456026751980426,0.44810630159035897,0.444277821133995,0.450950271787025,0.4482776510193329,0.42498948960911603,0.417526986755298,0.421329623796231,0.4146061746313289,0.37209173598931106,0.21840207292486102,0.14713129068265698,0.19753529080735602,0.26293145743828,0.30211276090461403,0.321141955229651,0.316469439122485,0.293070185829725,0.26926993908108,0.249381536018084,0.0572081897136818,0.0489259599001885,0.0744194662445706,0.10866408932329699,0.142406742074749,0.167756803646131,0.17444544415347402,0.1651541074584,0.142015357599397,0.11547412059698599,0.0896621764443371,0.0648339548882174,0.0494936938762392
B002,0.0789440414957743,0.0455428646433956,0.0550332121181588,0.0649376112357906,0.149330495711381,0.0970544638800708,0.0678731199563886,0.12033399571649302,0.4495021383005,0.46067496535659797,0.458495027029193,0.45648872258656703,0.448705778485582,0.444928841115048,0.451331259873265,0.44864893440177,0.42556073793888705,0.418236114127113,0.42203168419213205,0.415360289140716,0.37341188983443796,0.222812161526005,0.15308443165039598,0.203406041122254,0.26716488887761897,0.305047065144964,0.323577046037763,0.318451599520216,0.29552761128349603,0.272203730681455,0.252551504836106,0.060122517003712996,0.0518234848197753,0.0789186205849954,0.113674588900952,0.14671732773015303,0.171254122343229,0.17767275234533803,0.168082937582992,0.144878211188811,0.118628521394426,0.0930010924530712,0.0675589971149083,0.0515387928059402
B003,0.0789440414952182,0.0458181683171664,0.054581180857549996,0.0647446255210236,0.14648995050021,0.0956889456260701,0.0671413979183513,0.118731180798605,0.44706739651352,0.45832901525720393,0.45592122080482794,0.453731715963265,0.445987794087879,0.442162859134467,0.44794609940321206,0.44518329792475797,0.42264206566473106,0.415450889512641,0.41903701759702794,0.41241467816246996,0.370948081310711,0.222332485495295,0.153110341957959,0.20223279224189603,0.26536177299811603,0.30297590464605606,0.32127183042887797,0.316639037085901,0.293719651368589,0.270568910984618,0.25109362612469605,0.0606787492998278,0.0520239453679544,0.0788533844275634,0.11392916953691401,0.14715584568472198,0.17175980670129298,0.178002425379017,0.16893909685497,0.146616316716854,0.119871837615714,0.0939560202045241,0.0684903072977527,0.052156168618687
B004,0.0789440415063056,0.0470616546009629,0.0557055633172934,0.0661412990654263,0.152319113983792,0.0988086048153969,0.0686148334166977,0.124994255701607,0.448685686863261,0.458836378573038,0.4564268641659821,0.4542272717978711,0.44666343348132,0.44289826412065997,0.44822532289873496,0.44562822713994205,0.42365462108736607,0.4164501668204679,0.419985846957632,0.41356369961376704,0.373380595190996,0.22949995189938602,0.159938057698546,0.20895360425095896,0.270520295355873,0.306845827046252,0.324595591922377,0.319928880185383,0.29808141592712106,0.27601482351264195,0.257268695321668,0.0640216413938885,0.054462764960717,0.083590745155492,0.12001355411215499,0.154191232436964,0.178985394311503,0.1850033942571,0.175690177712498,0.152808940974927,0.12645234439441,0.0998938190306007,0.0726577231573942,0.0550031597453571
B005,0.078944041513912,0.0469247409477506,0.0563208172902933,0.0661126783418825,0.145687915617854,0.0955173856353212,0.0674476522288657,0.11922662839191199,0.4541196476445421,0.46613258899559706,0.463874861738222,0.461742362630956,0.45372893114456,0.44977804496428997,0.455804142687992,0.45319234873840203,0.4296818300052249,0.422005374311103,0.425847170625236,0.41903236736092003,0.37706600773474896,0.226845321971352,0.155477035655315,0.20530306426411105,0.269252497589234,0.30733893980510807,0.32596355505019103,0.320764745191007,0.297977975071255,0.275050535403138,0.255384242211953,0.0613869419529108,0.0524314855897416,0.079741694597899,0.114540683073284,0.14793758260130999,0.172751979763233,0.179144658034393,0.16963681773879502,0.14604426082628102,0.120136793349431,0.0942904156711461,0.0686069141970517,0.0523605790754885
B006,0.0789440415007179,0.0470330384249584,0.0577232173276985,0.0686155046281878,0.154166560001823,0.100966688228336,0.0707525678194495,0.125163417057075,0.452738969214866,0.46353775541992104,0.461252003259298,0.459108326372538,0.450854133089581,0.446871473480253,0.45277603869603095,0.45009254212838595,0.42610144566542496,0.418515690677625,0.42239006480544605,0.4154125692088211,0.37218582404699496,0.216247740252007,0.14552257837936902,0.19538667696145698,0.261098507097203,0.30080835879023804,0.32014206725628,0.31534348769815096,0.29140430278916696,0.267042744264597,0.24638148761849502,0.0572215322434239,0.0493581381769737,0.0739098430119153,0.106906898541837,0.13948209568036699,0.16458221915071697,0.17119112943041398,0.16179785854125,0.13889543693032902,0.112901605019196,0.0877814130081572,0.0638837783809261,0.0493130455001057
B007,0.0789440414956583,0.0453384039543544,0.0540511041001338,0.0650578235212454,0.149624041789106,0.0979253881011457,0.0680295235882828,0.122826677584821,0.45339196091747097,0.46500895561065503,0.46278162370178105,0.46067593274508795,0.452636144010613,0.448674961443839,0.454212445484251,0.451621831296884,0.42809457950346097,0.420503651543447,0.42438440964119106,0.41762443854527204,0.37554977675322204,0.22514557066837,0.15445348700055803,0.20425651858582697,0.268179541481077,0.30623647379529806,0.32484639092578804,0.319777157097812,0.296878334994773,0.27371243221307,0.25424009303213396,0.0602086650632933,0.0512266571811064,0.0789850916555577,0.114296231756823,0.147929261944401,0.17280587230821398,0.17910870923168104,0.169655590390936,0.146192790225191,0.119981322965305,0.0938556007307316,0.0678448359314799,0.0512392345178706
B008,0.0789440414974433,0.0442415848690781,0.0533583185832042,0.0632642193749037,0.149479647764368,0.0972077321317393,0.0667088464660182,0.12238601142321101,0.44158046803639206,0.451752717768339,0.449305275732253,0.4471102277383421,0.439354843012693,0.43551390645246296,0.441047961664304,0.43831755279980295,0.41575434792967797,0.4084784618264651,0.41212257289826,0.40544442885072096,0.36310248067839,0.209244497212297,0.13911293822342402,0.187002448772165,0.251326968494217,0.290958901358432,0.31034861102648104,0.30590611189646805,0.28212820491561996,0.25825059158287,0.23832157692014103,0.0540276746356499,0.0461507867423439,0.0694309972872999,0.101456266862415,0.133225649143689,0.157957783901392,0.16481689899801502,0.156093591197975,0.133996842960376,0.10846756125711099,0.0839350659364492,0.0607622115846915,0.046599288794439
B009,0.0789440414989167,0.045632780483373006,0.0536481570673449,0.0626143299815873,0.14392850347510402,0.09259498703431301,0.0641994272199452,0.116097304564101,0.44305502365893396,0.45404711191764,0.451669636190738,0.44953515380034104,0.44168967383967206,0.43788259256587997,0.443975760062562,0.44127646944962395,0.41829898784827,0.41089709817685605,0.414712806753494,0.408003385084515,0.365021258179404,0.208654701512132,0.13725429726105098,0.185719823847642,0.251596569899645,0.292289271315872,0.312121004594558,0.30781954277420503,0.28367408137718897,0.25946070509179203,0.23914556292586103,0.0540639765993879,0.0465692999022168,0.0687691833832252,0.100174490512127,0.132205931222119,0.157228532243145,0.16444069309767,0.155977314024769,0.133852314945121,0.10777724113757199,0.0832331323044131,0.0606605308239551,0.0470698120515008
B010,0.0789440414872278,0.0451221034040866,0.0527934149637678,0.0626817213065255,0.139347516736555,0.0915780695450912,0.0647249277098886,0.113860835035652,0.443813746559738,0.455983750170761,0.45372062842562294,0.45161623250854405,0.4438007812492129,0.439954005122853,0.4457248381934121,0.443029446477628,0.4200453570316429,0.41255022423028403,0.416320171551092,0.40958815096507795,0.36703172756706104,0.21258416742217,0.14144500696731602,0.19002303887724203,0.254969799104745,0.29478653682414196,0.31426021166936496,0.30935913687059696,0.285684485052611,0.262018160343683,0.241709282104108,0.0548081589332238,0.0468261260285805,0.0704011506773086,0.10251440165812,0.134711564594736,0.15926273790730303,0.166083061454864,0.15719496475099698,0.134478981665662,0.108944094477595,0.0843313729368803,0.0610455373515549,0.0470041639512435
